B000NKGYMK	Alaska Sourdough,,A33DRIYX3XWX4D,darwin,0/0,3.0,1351641600,Alaska Sourdough,I already have a couple of Sourdough books and I was looking for a bit more detail. This book was partially what I was looking for and had some good tips. I would buy it again but am still looking for a bit more detail and information about using it. Additional recipes ie: biscuits and whole grain breads would be more along what I want.	D
Alaska Sourdough	Alaska Sourdough,,A2WY5VMJQ0MM1A,Aoy,0/0,5.0,1351641600,Old and good,"This book is worth to keep in your collection as it does not only advise what to do with sourdough but Ruth also told you what the picture of past 100 years ago in Alaska where no stand mixer nor any civilized stuffs in kitchen, just a pot of sourdough."	R
Alaska Sourdough	Alaska Sourdough,,A3NOYB2S6CCFY,Fyfee,0/0,3.0,1348358400,good basic,"The book is a basic ""how to"" book for using sourdough. The author obviously has lots of experience cooking with a sourdough starter.I would have loved more recipes, but I did go search for my more on the internet."	R
Alaska Sourdough	Alaska Sourdough,,A4P2SF4ILVVIL,kjmichaelson,0/0,5.0,1338854400,Tasty,"What a wonderful book.Ordered 2 for my Uncle.He loved it to,and it has some of the best sourdough recipes around. Try it."	R
B000NKGYMK	Alaska Sourdough,,A3KIUJTLKA3Y2J,Niki,0/0,4.0,1335398400,Alaska Sourdough Book Reivew,"We purchased this book based on a recommendation to create our own sourdough ""start"". The book is detailed and very informative. We have enjoyed creating our own sourdough start. It is amazing that you should leave the sourdough start on the counter for up to a year to have a stronger flavor."	D
Alaska Sourdough	Alaska Sourdough,,A2FX00QQ0HR1AW,"Gary D. Lackey ""Gary""",0/0,5.0,1328227200,Sourdough Starter,"We had been looking for a sourdough starter for quite awhile. When I saw the Alaska Sourdough kit offer on Amazon, I immediatly ordered it. When it arrived a few days later, the fun began! We made buscuits, pancakes, bread, bread sticks and are still going strong. I keep several buscuits in the fridge for quick snacks. Pop one or two in the microwave and douse with butter.The sourdough is very flavorable and easy to regenerate.I would recommend this product to anyone who has a taste for sourdough products..."	R
Alaska Sourdough	Alaska Sourdough,,A9XNAKYFS2OBN,Polly Smith,0/0,5.0,1303948800,autumn,"got this for my daughter in NC, she is now making prefect bread. Wish she lived closer to make me some"	R
B000NKGYMK	Alaska Sourdough,,A2ALLTFYQ2QEA7,J. Osborne,0/0,5.0,1251504000,What fun,This book is loads of fun if you are interested in the history of Alaska Sourdough. The handwritten pages are quaint and homey. The stories are fun and recipies delicious.	D
Alaska Sourdough	Alaska Sourdough,,A7IA8CTTSQ7A4,Kenneth Montgomery,3/5,3.0,1290470400,Sourdough...Alaska style,"Frankly, ""Alaska Sourdough"" will not suit everyone's tastes. Don't get me wrong, ""Alaska Sourdough"" is as much interesting from an historical standpoint as it is for the unique recipes derived from ""on the trail"" sourdoughs who purportedly derived these concoctions over many, many years of preserving their stock of sourdough. One gets the feeling that sourdough was the lifeblood--the sustaining force--that kept many of Alaska's intrepid miners and inevitable shysters alive when all other earthly endeavors and pleasures had evaporated.The unique uses for sourdough (makes a wonderful glue, did you know?) keeps the book moving forward, and the recipes can be a bit bizarre, especially the numerous uses of mixing clams in pancake and muffin recipes. If you're looking for more practical recipes, Ruth Allman includes those as well in what appears to be a handwritten book, simulating the feel of recipes jotted down on note cards or loose pieces of paper. The section on waffles and pancakes I found to be very useful; however, the section on creating basic sourdough bread seemed to be laborious compared to the many no-knead methods other sourdough experts espouse. A good sourdough starter is its own leavening agent, creating a dough that will rise on its own. Allman's recipes frequently encourage the use of baking soda, baking powder, and even commercial yeast to speed up the respective recipe processes. This concept might not set too well with traditional sourdough bakers.""Alaska Sourdough"" does not take too long to peruse. After doing so, I did a little research on Ruth Allman and her husband and found their influence to be substantial in the Juneau, Alaska community in the early 20th Century. I would encourage anyone who found the historical aspect of ""Alaska Sourdough"" to be compelling to look into the House of Wickersham and Ruth Allman's interesting involvement in its development and perpetuation."	R
Alaska Sourdough	Alaska Sourdough,,A3TIBVQGLAB2AM,William H. Akins Jr.,1/2,5.0,1243296000,Alaska Sourdough,"I received this book as a BD gift... I love it! I live in SE Alaska, a subsistance life style... been trying to learn how to ""grow"" a really good sourdough... this book has been really helpful and it has some really great recipes from the early 1900's and before! Now, if I can just figure out the quirks of baking and keeping a good sourdough ""growing"" on my salmon troller...If you love great sourdough, give this a try... ""grow"" your own using one of Ruth's recipes (included)... it is well worth the time and your guests will truly enjoy the meals you make from your sourdough jar...h. akinsnaukati, ak"	R
The Oxford Handbook of Free Will (Oxford Handbooks)	The Oxford Handbook of Free Will (Oxford Handbooks),,A1MEHQSDHEI882,Michael McKenna,26/27,5.0,1105574400,Robert Kane's *The Oxford Handbook on Free Will*,"Do you want to brought up to speed on the state of the art in philosophical discussions of free will? Do you want to give yourself a top-flight graduate course on this exciting philosophical topic? Then read Robert Kane's The Oxford Handbook on Free Will. This book might be the single best book to study if one wants a comprehensive overview of most of the controversies unfolding in debates about free will and moral responsibility. The essays are all outstanding. Each is penned by one of the leading figures in the field, and each combines an effort to teach at a very advanced level with a novel contribution to the literature pitched from the perspective of the author. For example, in the section devoted to compatibilism (the view that free will and moral responsibility are compatible with determinism), Kane includes four essays, one by Bernard Berofsky, another by Ishtiyaque Haji, a third by Paul Russell, and a forth by Daniel Dennett and Christopher Taylor. Each essay is detailed, crisp, completely informed, and clear as a bell. Each also advances the author's own views. Reading through this section, one can learn exactly what is now taking place in the arena of compatibilism. The same can be said about the section devoted to libertarianism (the thesis that some persons act from a sort of free will that requires the falsity of determinism). In this section, Kane includes probably the four finest philosophers currently defending this topic, Tim O'Connor, Randy Clarke, Carl Ginet, and Kane himself.In all, there are eight sections to Kane's collection with a total of 25 essays. The sections are devoted to the following topics: 1) theological issues as they pertain to free will, 2) theories of physics and the free will problem, 3) the consequence argument (a highly influential argument for the thesis that determinism is incompatible with the ability to do otherwise), 4) compatibilism, 5) the relevance of alternative possibilities for moral responsibility (some philosophers think that the freedom to act otherwise is not required for moral responsibility), 6) libertarian views, 7) non-standard views about the relationship between free will, moral responsibility and determinism (such as the view that no one has free will or moral responsibility regardless of the truth or falsity of determinism), and finally, 8) neuroscientific influences on our understanding of the free will topic. An impressive range of topics indeed.I have been publishing and writing on the topics of free will and moral responsibility for over 10 years now and I simply know of no single collection that even approximates the impressive quality and breadth of Kane's handbook. It is an outstanding book."	R
